timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
756 1187.41 18.0358 2.38 0.3 159923.21840000004 67.1189 253.46 5.2397 0.26 0.0 39123.302899999995 23.313599999999997 200.02 4.7418000000000005 0.29 0.0 32253.187900000004 20.488600000000005
757 1187.59 18.026500000000002 2.55 0.24 159918.56780000002 66.87840000000001 253.45 5.234699999999998 0.46 0.0 39121.49160000001 22.8332 200.17 4.745 0.15 0.0 32272.38670000001 20.928
758 1187.43 18.035700000000006 2.87 0.32 159852.575 66.83270000000002 253.8 5.2302 0.36 0.0 39148.624899999995 22.406099999999995 200.09 4.740500000000001 0.2 0.0 32278.932199999996 19.840099999999996
759 1188.72 18.020899999999997 2.48 0.24 159980.31350000005 66.55059999999999 253.78 5.233300000000001 0.37 0.0 39166.4141 22.921699999999998 200.02 4.744800000000001 0.24 0.0 32242.8781 20.313699999999997
760 1188.9 18.022700000000004 2.76 0.31 160061.74260000003 65.8023 254.09 5.2251 0.31 0.0 39219.39510000001 22.4797 199.98 4.7537 0.18 0.0 32196.551700000004 20.617800000000003
761 1188.94 18.02810000000001 2.66 0.3 160041.27589999995 66.5912 254.04 5.231599999999999 0.35 0.0 39203.0557 22.7754 200.1 4.745499999999999 0.12 0.0 32218.371399999993 20.1174
762 1188.46 18.029799999999994 2.78 0.17 160010.44829999996 66.8498 253.86 5.2347 0.43 0.0 39189.405 22.817499999999995 200.0 4.7471 0.21 0.0 32224.4688 20.651999999999997
763 1189.02 18.0283 2.48 0.35 160057.01459999997 66.6827 253.84 5.227100000000002 0.37 0.0 39186.3458 22.2957 200.43 4.7395000000000005 0.17 0.0 32286.564199999993 19.859299999999998
764 1189.1 18.011100000000003 2.59 0.36 160140.31569999998 66.27669999999999 253.93 5.2226 0.3 0.0 39248.09560000001 22.7527 200.17 4.743700000000001 0.2 0.0 32297.894999999997 19.830399999999997
765 1189.63 18.004799999999996 2.27 0.26 160262.86319999996 66.78530000000002 254.05 5.214600000000001 0.32 0.0 39304.204099999995 22.846100000000007 199.64 4.757400000000001 0.18 0.0 32219.6381 20.704399999999996
766 1189.84 18.001599999999996 2.47 0.3 160273.10319999995 67.17810000000001 253.74 5.218700000000001 0.38 0.0 39247.967899999996 23.0808 199.68 4.7540000000000004 0.18 0.0 32244.326299999993 19.683300000000003
767 1190.04 17.9958 2.73 0.31 160292.75429999997 66.28420000000001 253.47 5.2133 0.33 0.0 39262.75459999999 22.747400000000003 199.67 4.7567 0.14 0.0 32226.381699999998 20.7436
768 1189.48 17.9918 2.84 0.24 160290.89880000005 66.07519999999998 253.49 5.2027 0.42 0.0 39268.124299999996 22.0084 199.46 4.757599999999999 0.2 0.0 32193.219200000003 19.8884
769 1189.57 17.992500000000003 2.65 0.21 160322.89119999998 67.1261 253.25 5.207000000000002 0.31 0.0 39242.7212 23.1571 199.94 4.74 0.15 0.0 32303.7156 19.8692
770 1190.42 17.99429999999999 2.56 0.2 160325.80740000002 67.21309999999998 253.48 5.206400000000001 0.43 0.0 39299.2324 21.985100000000003 199.96 4.732 0.16 0.0 32327.4915 20.0766
771 1190.55 17.990199999999994 2.58 0.29 160251.4283 66.60950000000001 253.17 5.2150000000000025 0.35 0.0 39224.535899999995 23.311499999999995 200.1 4.730600000000002 0.17 0.0 32328.344100000002 20.598599999999998
772 1189.4 18.0079 2.78 0.3 160096.60079999996 66.69320000000002 253.33 5.2052999999999985 0.34 0.0 39284.4311 22.1035 200.48 4.712 0.25 0.0 32367.7812 19.639700000000005
773 1189.8 17.998399999999993 2.51 0.29 160155.6257 66.89 253.85 5.1995 0.25 0.0 39346.89600000001 23.264699999999998 200.3 4.711900000000001 0.29 0.0 32295.723499999996 19.659699999999997
774 1189.56 18.017699999999994 2.74 0.26 160120.41979999997 66.2251 254.33 5.186699999999999 0.23 0.0 39430.383700000006 23.2788 200.01 4.72 0.22 0.0 32254.541900000004 19.654299999999996
775 1190.96 17.9949 2.56 0.19 160303.18549999996 66.9511 254.23 5.2014 0.44 0.0 39347.241700000006 22.656999999999993 199.86 4.7211 0.19 0.0 32214.862899999993 19.9169
776 1191.06 17.994600000000005 2.76 0.25 160258.77509999997 66.89620000000001 254.36 5.203 0.34 0.0 39348.1421 23.1116 199.61 4.735000000000001 0.21 0.0 32177.092099999998 20.5918
777 1190.88 17.991799999999998 2.86 0.21 160274.293 66.2435 254.22 5.2048000000000005 0.35 0.0 39327.051 22.840799999999998 199.59 4.7278 0.29 0.0 32225.494 19.3613
778 1190.76 17.986200000000004 2.58 0.23 160302.55469999995 66.8808 253.9 5.2200999999999995 0.4 0.0 39247.84949999999 23.1439 199.57 4.7325 0.18 0.0 32223.252700000005 20.85
779 1190.79 17.978799999999993 2.45 0.25 160420.56939999998 66.79599999999999 253.79 5.226700000000001 0.34 0.0 39240.52410000001 23.211299999999998 199.75 4.749100000000001 0.14 0.0 32222.3921 20.5376
780 1190.93 17.9808 2.67 0.22 160378.09989999997 67.1353 253.64 5.2315 0.29 0.0 39221.873100000004 23.504900000000003 199.73 4.747900000000002 0.15 0.0 32239.7405 19.9059
781 1191.09 17.974 2.69 0.2 160433.59699999998 66.6601 253.38 5.232 0.3 0.0 39188.8874 23.114000000000004 199.7 4.7527 0.18 0.0 32213.7812 20.6235
782 1191.51 17.966600000000003 2.85 0.22 160498.29710000003 66.1773 253.62 5.2341 0.3 0.0 39194.070799999994 23.346799999999998 199.46 4.7563 0.12 0.0 32184.1517 19.887199999999996
783 1190.76 17.983200000000007 2.97 0.15 160351.13909999997 66.65239999999999 253.44 5.229999999999999 0.28 0.0 39158.81309999999 22.669700000000002 199.49 4.7528999999999995 0.18 0.0 32177.993300000002 20.7562
784 1190.79 17.985699999999998 2.83 0.23 160363.02100000007 66.52419999999998 253.53 5.2301 0.32 0.0 39145.383 23.165899999999997 199.79 4.7467999999999995 0.22 0.0 32211.2318 19.693300000000004
785 1191.33 17.97640000000001 2.75 0.19 160388.2654000001 66.704 253.74 5.2252 0.3 0.0 39200.7349 22.1558 199.83 4.7475 0.23 0.0 32219.149499999992 19.7987
786 1191.98 17.959500000000002 2.55 0.18 160436.84620000006 66.52689999999998 254.21 5.211100000000001 0.35 0.0 39304.7479 22.9853 200.14 4.7353 0.14 0.0 32249.2578 20.0448
787 1191.34 17.96359999999999 2.57 0.17 160376.55130000002 67.01770000000002 254.12 5.2113999999999985 0.27 0.0 39337.89030000001 23.094900000000003 200.05 4.737400000000001 0.2 0.0 32205.387199999986 19.932699999999997
788 1191.36 17.9589 2.51 0.16 160445.16009999998 66.90160000000003 254.44 5.2083 0.33 0.0 39379.5095 23.076 199.91 4.7551 0.17 0.0 32132.541 20.872200000000003
789 1191.08 17.96390000000001 2.51 0.18 160356.94640000002 67.13130000000001 254.5 5.195599999999998 0.26 0.0 39421.23760000001 23.240699999999997 200.0 4.7532 0.23 0.0 32124.322700000008 19.406699999999997
790 1190.9 17.959099999999996 2.64 0.14 160270.1422 66.82159999999998 254.54 5.196400000000001 0.38 0.0 39434.7635 22.931599999999992 200.37 4.747399999999998 0.19 0.0 32208.207599999998 20.4356
791 1190.92 17.9471 2.58 0.18 160246.24259999997 66.6354 254.8 5.1859 0.27 0.0 39447.52560000001 23.435 200.13 4.7612 0.22 0.0 32132.379500000003 19.9048
792 1190.46 17.941599999999998 2.65 0.16 160254.58519999997 67.2825 254.57 5.1949999999999985 0.35 0.0 39388.8831 22.871699999999997 200.15 4.7524 0.21 0.0 32140.208199999997 20.719000000000005
793 1189.98 17.9365 2.54 0.24 160201.591 66.90140000000001 254.52 5.199500000000001 0.28 0.0 39323.56880000001 23.5332 199.78 4.761800000000001 0.24 0.0 32048.090399999997 20.639100000000003
794 1190.12 17.93079999999999 2.44 0.15 160247.66490000003 67.2578 254.49 5.1953 0.32 0.0 39346.923400000014 23.0356 199.53 4.7646 0.23 0.0 32025.1312 20.555100000000003
795 1190.71 17.9233 2.87 0.14 160419.56259999995 65.77559999999998 254.89 5.1819 0.33 0.0 39414.58030000001 23.052099999999996 199.91 4.758599999999999 0.19 0.0 32078.692700000003 19.991399999999995
796 1191.16 17.914499999999997 2.8 0.13 160432.31439999997 67.16470000000004 254.53 5.195400000000001 0.34 0.0 39315.1404 23.251699999999996 199.5 4.7679 0.3 0.0 32031.5639 19.6278
797 1191.33 17.902200000000004 2.52 0.26 160453.90810000003 66.17139999999999 254.55 5.2 0.35 0.0 39296.4313 22.897699999999997 199.78 4.756199999999999 0.18 0.0 32096.9324 19.6554
798 1191.33 17.910500000000003 2.86 0.12 160350.06660000005 66.28199999999998 254.54 5.1997 0.4 0.0 39294.816600000006 22.987899999999996 200.25 4.730600000000001 0.14 0.0 32190.934500000007 19.8917
799 1191.08 17.904 2.69 0.1 160403.51309999998 66.5551 254.8 5.195799999999999 0.36 0.0 39324.28399999999 22.913500000000003 200.21 4.726800000000001 0.26 0.0 32219.003000000004 19.742499999999996
800 1190.62 17.901799999999994 2.7 0.12 160404.7794 66.75049999999999 254.81 5.195500000000002 0.34 0.0 39329.0367 22.553900000000002 200.21 4.7261 0.2 0.0 32182.690699999992 20.6677
801 1190.04 17.902199999999997 2.96 0.12 160350.86370000005 66.30790000000002 254.91 5.1963 0.32 0.0 39373.39029999999 22.7798 200.38 4.726800000000001 0.28 0.0 32224.332399999992 20.5707
802 1188.9 17.917099999999998 2.68 0.16 160156.99459999995 66.91 254.7 5.2043 0.26 0.0 39301.8451 22.5821 200.44 4.7388 0.23 0.0 32171.830500000004 20.397000000000002
803 1188.87 17.910400000000003 2.98 0.11 160154.0835 66.78490000000002 254.66 5.2072 0.33 0.0 39260.4229 22.409100000000002 200.74 4.736999999999999 0.24 0.0 32186.998299999996 19.780499999999996
804 1188.95 17.908599999999996 2.6 0.15 160134.83740000005 66.7892 255.11 5.1987 0.29 0.0 39314.1873 23.314300000000003 200.59 4.7337 0.18 0.0 32195.611100000002 19.9326
805 1188.07 17.922699999999992 2.77 0.11 159983.91739999998 66.90899999999999 254.9 5.2098 0.45 0.0 39220.1833 23.019899999999996 200.81 4.722500000000001 0.26 0.0 32233.670799999996 20.510299999999997
806 1188.28 17.919900000000002 2.48 0.17 160003.1763000001 66.91959999999995 254.67 5.2143 0.38 0.0 39194.39030000001 22.9995 201.33 4.715999999999999 0.23 0.0 32289.855399999997 20.484700000000004
807 1187.95 17.9355 2.69 0.14 159843.66870000004 66.90090000000001 254.31 5.216600000000001 0.3 0.0 39138.179099999994 23.2456 201.26 4.7164 0.14 0.0 32287.271200000003 20.032899999999998
808 1188.12 17.932000000000002 2.68 0.16 159798.85459999996 66.75369999999998 254.22 5.210599999999999 0.46 0.0 39130.7076 22.623700000000003 201.06 4.710400000000001 0.28 0.0 32284.6875 19.8205
809 1187.96 17.937100000000004 2.78 0.11 159675.78170000005 67.02249999999998 254.45 5.2078999999999995 0.32 0.0 39186.77619999999 22.146600000000003 200.78 4.7169 0.12 0.0 32291.514299999995 20.8579
810 1187.23 17.949800000000003 2.84 0.06 159545.7255 67.07309999999998 254.45 5.206299999999999 0.27 0.0 39179.573500000006 23.191100000000002 200.38 4.7254 0.24 0.0 32256.6759 20.354300000000002
811 1187.8 17.942600000000006 3.0 0.09 159637.76330000002 66.18869999999998 254.37 5.204799999999999 0.24 0.0 39152.848 23.512199999999996 200.66 4.7115 0.25 0.0 32315.055000000004 19.4702
812 1187.48 17.950200000000006 2.69 0.05 159579.55680000002 66.63839999999999 254.58 5.206999999999999 0.41 0.0 39154.14450000001 22.8638 200.63 4.718899999999999 0.12 0.0 32324.8125 20.660299999999996
813 1187.91 17.9551 2.71 0.15 159583.90209999998 66.53459999999997 254.19 5.2124000000000015 0.36 0.0 39145.3147 22.159399999999994 200.45 4.726400000000001 0.17 0.0 32268.285599999996 20.86
814 1188.27 17.9503 2.7 0.18 159633.58370000002 66.50149999999998 254.34 5.206400000000001 0.31 0.0 39238.714 22.8275 200.63 4.719899999999999 0.14 0.0 32294.448300000004 20.336400000000005
815 1188.16 17.954100000000007 2.9 0.1 159668.9506 66.74380000000001 254.78 5.194300000000001 0.31 0.0 39323.6875 22.830099999999998 200.37 4.7309 0.22 0.0 32211.4746 20.470900000000004
816 1188.61 17.9502 2.72 0.12 159681.06239999994 66.73170000000003 254.68 5.1991 0.38 0.0 39329.51230000002 22.818599999999996 200.23 4.743199999999999 0.19 0.0 32164.709399999996 20.799100000000003
817 1189.19 17.939799999999995 2.34 0.08 159789.95620000002 67.23410000000001 254.27 5.2123 0.35 0.0 39239.394700000004 23.204399999999996 200.26 4.7457 0.26 0.0 32135.983799999998 20.404700000000002
818 1187.92 17.958199999999994 2.82 0.09 159703.96519999995 66.5886 254.0 5.220699999999999 0.37 0.0 39190.2989 23.215999999999998 200.61 4.736999999999998 0.16 0.0 32168.175900000002 20.608599999999996
819 1186.58 17.97339999999999 2.65 0.14 159519.82650000002 66.40729999999999 253.75 5.217699999999999 0.38 0.0 39167.0687 22.543499999999998 200.49 4.740399999999999 0.23 0.0 32148.32909999999 19.772799999999997
820 1187.35 17.9567 2.45 0.16 159652.30099999998 66.76900000000002 253.63 5.2055 0.36 0.0 39208.810399999995 23.261399999999995 200.48 4.7378 0.24 0.0 32117.661099999998 19.723100000000002
821 1187.22 17.9568 2.93 0.12 159636.0074 66.03389999999999 253.48 5.217099999999999 0.36 0.0 39196.515699999996 23.031899999999997 200.87 4.7283 0.15 0.0 32190.3595 20.643800000000002
822 1187.29 17.953699999999987 2.84 0.06 159721.40970000008 66.3091 253.17 5.2242999999999995 0.28 0.0 39142.2645 23.3631 201.12 4.728 0.25 0.0 32228.202199999996 20.613300000000002
823 1188.0 17.9447 2.55 0.06 159845.85349999997 66.57269999999998 253.68 5.2242 0.27 0.0 39175.207599999994 22.116400000000002 200.89 4.7362 0.12 0.0 32227.903599999998 20.9791
824 1188.25 17.950699999999998 2.87 0.11 159832.63980000003 66.36749999999996 253.81 5.2183 0.32 0.0 39164.9621 23.3679 200.85 4.7345999999999995 0.24 0.0 32233.30079999999 19.501
825 1188.03 17.9513 2.68 0.09 159763.97120000003 66.60799999999999 253.87 5.2263 0.35 0.0 39157.2928 23.046599999999998 200.94 4.7323 0.22 0.0 32233.876200000002 19.6329
826 1187.29 17.968700000000002 2.78 0.08 159608.14019999997 67.19630000000001 253.9 5.232199999999999 0.32 0.0 39172.03649999999 23.1117 201.07 4.722100000000001 0.26 0.0 32255.741500000007 19.637
827 1186.97 17.97 2.69 0.04 159540.512 66.8351 254.12 5.228 0.44 0.0 39199.5103 23.0596 201.17 4.719699999999999 0.17 0.0 32243.493099999996 19.854599999999998
828 1187.87 17.959200000000003 2.61 0.09 159660.48249999998 66.97890000000001 254.56 5.208200000000001 0.37 0.0 39321.3793 22.964499999999997 201.35 4.723299999999999 0.1 0.0 32226.595999999998 20.793000000000003
829 1188.04 17.9441 2.92 0.02 159769.56349999996 66.10799999999999 254.58 5.205200000000001 0.43 0.0 39319.8542 21.886699999999998 201.62 4.7163 0.19 0.0 32282.570599999995 19.747100000000003
830 1188.26 17.950000000000003 2.9 0.08 159695.78150000004 66.8141 254.6 5.205899999999999 0.33 0.0 39312.48 22.981400000000004 201.33 4.728199999999998 0.26 0.0 32227.570400000004 20.1937
831 1187.35 17.968600000000002 2.65 0.07 159478.2901 66.7189 254.3 5.2246999999999995 0.3 0.0 39279.2871 23.170900000000003 201.23 4.7275 0.27 0.0 32220.9162 19.3847
832 1187.08 17.974100000000004 2.96 0.1 159371.7001 66.2453 254.11 5.2297 0.32 0.0 39272.47909999998 22.7636 201.41 4.713800000000001 0.2 0.0 32272.143399999997 19.6764
833 1187.48 17.964799999999993 2.71 0.09 159400.9406 66.64280000000001 254.2 5.2251 0.34 0.0 39287.49830000001 23.284699999999994 201.62 4.7025 0.26 0.0 32321.6251 20.2663
834 1187.85 17.950000000000006 2.78 0.02 159471.09980000005 66.9265 254.03 5.220999999999999 0.39 0.0 39267.66880000001 22.664500000000004 201.69 4.694699999999999 0.14 0.0 32362.225399999996 20.810100000000002
835 1188.15 17.9345 2.65 0.05 159578.7749 66.81109999999998 254.03 5.226099999999999 0.32 0.0 39272.67890000001 22.8424 201.75 4.6925 0.19 0.0 32388.900899999993 19.7569
836 1188.67 17.935099999999995 2.44 0.08 159571.02859999996 66.9452 254.1 5.2293 0.35 0.0 39282.5938 22.8281 201.84 4.691600000000001 0.22 0.0 32413.120899999998 20.567600000000002
837 1189.08 17.940199999999994 2.7 0.07 159590.23619999998 66.83330000000001 254.22 5.223299999999999 0.39 0.0 39280.6671 23.104899999999997 201.64 4.710100000000001 0.11 0.0 32358.250099999997 20.94
838 1189.81 17.9341 2.86 0.04 159592.07600000006 66.95119999999999 253.78 5.241200000000001 0.31 0.0 39182.02900000001 23.291900000000002 201.47 4.7200999999999995 0.18 0.0 32316.350199999997 20.475200000000005
839 1189.82 17.946499999999997 2.85 0.04 159463.15669999993 66.8208 254.17 5.2325 0.23 0.0 39267.25089999999 23.2789 201.43 4.7323 0.19 0.0 32314.9026 20.3376
840 1189.99 17.9368 2.74 0.06 159466.46780000004 66.65679999999998 253.82 5.234499999999998 0.4 0.0 39265.80649999999 22.6208 201.38 4.727399999999999 0.22 0.0 32302.397599999997 20.66
841 1189.81 17.936699999999995 2.78 0.06 159410.0948 66.57420000000002 254.33 5.233300000000001 0.22 0.0 39256.1296 23.4117 201.52 4.7173 0.22 0.0 32332.618499999997 19.5071
842 1190.38 17.9323 2.76 0.09 159495.27720000013 66.2761 254.55 5.235600000000001 0.29 0.0 39279.354400000004 21.524099999999994 201.57 4.718800000000001 0.19 0.0 32331.7669 20.605999999999995
843 1191.02 17.922500000000003 2.63 0.04 159574.16470000005 66.89489999999999 254.34 5.228299999999999 0.3 0.0 39271.0533 23.352899999999995 201.87 4.7194 0.16 0.0 32373.103199999998 20.636999999999997
844 1190.59 17.927499999999995 2.69 0.07 159499.30269999994 66.61430000000001 254.12 5.226699999999999 0.35 0.0 39205.3591 22.1058 201.81 4.7126 0.23 0.0 32322.7048 19.561999999999998
845 1191.25 17.91500000000001 2.23 0.02 159593.6224 66.71679999999999 254.56 5.219599999999999 0.46 0.0 39220.6892 22.873800000000006 202.05 4.695399999999999 0.19 0.0 32438.936100000006 20.368199999999998
846 1191.0 17.9135 2.74 0.04 159541.36349999998 66.60479999999998 254.32 5.224499999999999 0.36 0.0 39213.5454 22.295599999999993 201.67 4.705000000000001 0.23 0.0 32385.679000000004 19.8341
847 1191.42 17.91720000000001 2.46 0.06 159565.34260000006 67.09539999999998 254.61 5.224100000000001 0.35 0.0 39237.89920000001 22.9977 201.87 4.6974 0.16 0.0 32442.892600000003 20.454
848 1190.73 17.931999999999995 2.75 0.06 159492.53609999994 66.07099999999998 254.57 5.2227 0.31 0.0 39288.80929999999 23.136499999999998 201.73 4.7049 0.2 0.0 32407.690400000007 20.383700000000005
849 1190.08 17.941699999999997 2.94 0.03 159397.89750000005 66.15179999999998 254.5 5.216 0.28 0.0 39309.064300000005 23.1191 201.29 4.715500000000001 0.2 0.0 32320.2618 20.638100000000005
850 1190.28 17.938299999999998 2.74 0.04 159453.8377 66.55990000000001 254.95 5.213299999999999 0.33 0.0 39377.232 23.263400000000004 201.19 4.7197 0.21 0.0 32299.685699999998 20.5562
851 1190.7 17.9413 2.97 0.05 159467.63869999998 66.1964 255.05 5.210799999999998 0.33 0.0 39361.7376 23.0904 200.93 4.72 0.18 0.0 32253.0728 20.5541
852 1190.64 17.944999999999993 2.87 0.04 159430.32350000003 66.22910000000002 254.91 5.205500000000001 0.32 0.0 39344.579099999995 23.2856 201.19 4.703900000000001 0.16 0.0 32326.792200000004 19.8795
853 1191.32 17.95120000000001 2.4 0.04 159438.64149999997 66.9445 254.98 5.2016 0.34 0.0 39369.06250000001 22.9345 201.06 4.714600000000001 0.18 0.0 32294.795899999997 20.4328
854 1191.35 17.9587 2.96 0.03 159436.0916 66.08049999999999 255.03 5.186699999999999 0.35 0.0 39413.1861 23.092 200.6 4.7208 0.27 0.0 32205.4787 19.447400000000005
855 1192.33 17.95270000000001 2.63 0.02 159479.9078000001 66.69220000000004 254.6 5.1966 0.35 0.0 39306.017799999994 23.059 200.49 4.7273000000000005 0.19 0.0 32123.181600000007 19.665999999999997
856 1194.09 17.926100000000005 2.95 0.03 159708.42680000004 65.7502 254.31 5.196500000000001 0.33 0.0 39312.41299999999 22.964199999999995 200.35 4.7396 0.21 0.0 32063.796700000003 20.493799999999997
857 1195.13 17.902600000000003 3.03 0.03 159852.27949999995 66.24899999999998 254.25 5.1885 0.29 0.0 39316.755499999985 23.3704 200.41 4.742799999999999 0.19 0.0 32038.680500000002 20.5946
858 1194.92 17.906299999999998 3.05 0.01 159867.71680000002 65.72149999999998 253.75 5.194 0.38 0.0 39261.7685 23.0334 200.59 4.740100000000001 0.23 0.0 32064.6861 20.577299999999994
859 1194.85 17.9072 2.78 0.04 159801.55620000002 66.53479999999999 253.66 5.1899000000000015 0.3 0.0 39293.3824 23.0797 200.69 4.7367 0.17 0.0 32093.707999999995 19.714100000000002
860 1194.86 17.9062 2.85 0.05 159766.44220000002 66.31279999999998 253.53 5.194399999999999 0.44 0.0 39244.12449999999 22.845100000000002 200.69 4.7305 0.17 0.0 32140.462199999994 19.971700000000002
861 1195.78 17.8934 2.81 0.09 159873.0148 65.94489999999998 253.77 5.194500000000001 0.35 0.0 39271.99450000001 22.899300000000004 200.43 4.7425999999999995 0.18 0.0 32095.987099999995 20.8303
862 1195.29 17.912 3.08 0.08 159657.27979999996 66.20400000000001 253.79 5.1991000000000005 0.37 0.0 39244.278699999995 23.087499999999995 200.62 4.7369 0.15 0.0 32149.993 20.441999999999997
863 1196.01 17.902999999999995 2.7 0.05 159817.3646 65.72979999999998 253.73 5.2052 0.35 0.0 39201.3428 22.297400000000007 200.91 4.7268 0.16 0.0 32225.671400000003 20.533399999999997
864 1195.86 17.891500000000004 2.68 0.01 159854.72829999996 66.32800000000002 254.27 5.202000000000001 0.25 0.0 39236.4008 23.388700000000004 200.68 4.723399999999999 0.29 0.0 32208.009999999995 19.5349
865 1196.36 17.8761 2.78 0.04 159939.50029999999 66.1738 254.12 5.2079 0.37 0.0 39213.325300000004 22.861400000000003 201.0 4.7139 0.19 0.0 32283.571199999995 20.6891
866 1195.66 17.893399999999996 2.94 0.04 159860.73670000007 65.89159999999998 254.07 5.199799999999999 0.37 0.0 39211.0361 22.921300000000002 200.59 4.730700000000001 0.2 0.0 32208.250300000003 19.730600000000003
867 1195.39 17.90749999999999 2.76 0.02 159771.49310000005 66.67990000000002 253.89 5.2044 0.3 0.0 39169.0964 22.9613 200.29 4.7495 0.16 0.0 32126.625899999995 20.690699999999996
868 1195.17 17.911900000000003 2.7 0.04 159646.4337 66.8383 254.08 5.1981 0.34 0.0 39219.7538 22.1553 200.35 4.7509 0.19 0.0 32092.1683 19.7159
869 1195.52 17.9065 2.75 0.02 159603.49320000003 66.85660000000001 254.27 5.190499999999998 0.42 0.0 39240.2554 23.056800000000006 200.74 4.749100000000001 0.12 0.0 32101.396800000002 19.835900000000002
870 1196.62 17.896900000000002 2.69 0.05 159698.27550000002 66.42130000000002 253.46 5.206699999999999 0.42 0.0 39092.5523 23.2769 201.07 4.7456 0.21 0.0 32171.744599999995 20.4753
871 1196.05 17.902399999999993 2.83 0.03 159596.93350000004 66.2756 253.28 5.205600000000001 0.37 0.0 39056.5766 22.894899999999996 201.07 4.765499999999999 0.19 0.0 32152.503899999996 20.453999999999997
872 1195.46 17.908200000000004 3.06 0.01 159458.3504 66.11280000000001 253.14 5.203100000000001 0.27 0.0 39029.18690000001 23.400299999999998 201.46 4.752700000000001 0.26 0.0 32244.309700000005 19.279500000000002
873 1195.55 17.903500000000008 2.77 0.02 159497.0163 66.3691 253.04 5.209799999999999 0.3 0.0 39003.6993 22.526 201.61 4.7402 0.14 0.0 32287.2537 19.888799999999996
874 1194.31 17.9225 3.07 0.02 159353.16119999997 65.84030000000001 253.28 5.206 0.28 0.0 39040.3096 22.9485 201.93 4.724499999999999 0.23 0.0 32331.895299999996 19.4379
875 1194.46 17.921899999999997 3.13 0.03 159295.29989999995 65.8509 253.64 5.203899999999999 0.31 0.0 39113.6041 22.976999999999997 201.93 4.713300000000001 0.2 0.0 32381.429100000005 19.6269
876 1194.38 17.9328 2.9 0.01 159215.01140000008 66.06730000000002 253.63 5.2204999999999995 0.3 0.0 39050.71080000001 23.4076 202.13 4.708100000000001 0.18 0.0 32415.633399999988 20.558199999999996
877 1195.04 17.93409999999999 2.78 0.02 159246.5973 66.14680000000003 253.56 5.222700000000001 0.29 0.0 39040.8325 23.4424 202.26 4.715999999999999 0.18 0.0 32433.936400000006 20.3424
878 1195.31 17.930300000000003 2.88 0.02 159343.51610000004 65.7776 253.74 5.212399999999999 0.23 0.0 39053.971 23.283599999999996 202.35 4.6929 0.18 0.0 32502.593999999997 20.1557
879 1194.96 17.9369 2.95 0.01 159365.2231 65.62290000000003 253.54 5.2200999999999995 0.35 0.0 38992.9042 22.1854 202.3 4.6888 0.21 0.0 32482.301300000003 19.6388
880 1194.98 17.933100000000003 2.87 0.01 159446.85379999998 66.1556 254.03 5.2182 0.25 0.0 39042.6033 23.304899999999996 202.25 4.704000000000001 0.21 0.0 32432.2729 19.7742
881 1195.67 17.932200000000005 3.27 0.0 159409.38450000001 65.7842 254.19 5.219799999999999 0.3 0.0 39013.01090000001 23.535599999999995 202.08 4.714200000000001 0.16 0.0 32351.801199999998 20.9435
882 1197.2 17.916500000000006 2.48 0.0 159519.26929999999 66.6393 253.98 5.222599999999999 0.38 0.0 39015.06870000001 22.961100000000005 202.14 4.7138 0.16 0.0 32336.5375 19.0494
883 1196.89 17.916200000000003 3.04 0.03 159500.14130000002 65.7106 254.28 5.218999999999999 0.35 0.0 39075.982 22.954099999999993 202.27 4.7048000000000005 0.19 0.0 32373.733000000004 19.8489
884 1197.48 17.904600000000002 2.86 0.04 159579.52769999998 65.9024 254.42 5.211000000000001 0.34 0.0 39124.04729999999 23.044500000000003 202.1 4.697300000000001 0.22 0.0 32394.467399999998 19.1817
885 1197.24 17.897999999999996 2.91 0.06 159603.43570000006 65.7739 254.2 5.216999999999998 0.29 0.0 39056.7278 23.225499999999997 202.19 4.698900000000001 0.24 0.0 32339.4921 19.680200000000003
886 1197.43 17.896299999999997 3.03 0.06 159553.76069999996 66.13409999999998 254.26 5.214100000000001 0.33 0.0 39081.00929999998 22.250900000000005 202.07 4.697100000000001 0.24 0.0 32336.437599999997 20.372199999999996
887 1197.52 17.8872 2.99 0.02 159652.23119999995 65.9603 254.58 5.208099999999999 0.31 0.0 39120.0501 22.774800000000006 202.02 4.705399999999998 0.25 0.0 32326.225499999997 20.271199999999997
888 1198.16 17.887100000000004 2.74 0.02 159733.3208 66.44580000000002 254.53 5.216699999999999 0.33 0.0 39062.512200000005 23.1779 201.73 4.7258 0.29 0.0 32217.110799999995 20.307
889 1198.37 17.8824 2.72 0.03 159750.08820000003 66.36630000000001 254.63 5.2273000000000005 0.32 0.0 39111.4695 22.932999999999996 202.17 4.7104 0.08 0.0 32279.8029 19.9968
890 1197.98 17.8886 3.06 0.0 159632.3887 65.66540000000002 255.01 5.2251 0.2 0.0 39136.9063 23.314799999999995 202.09 4.7109000000000005 0.17 0.0 32244.015399999997 20.445199999999996
