timestep benthamHalfLookaheadBinary_pop benthamHalfLookaheadBinary_mttl benthamHalfLookaheadBinary_strv benthamHalfLookaheadBinary_comd benthamHalfLookaheadBinary_welt benthamHalfLookaheadBinary_maad egoisticHalfLookaheadBinary_pop egoisticHalfLookaheadBinary_mttl egoisticHalfLookaheadBinary_strv egoisticHalfLookaheadBinary_comd egoisticHalfLookaheadBinary_welt egoisticHalfLookaheadBinary_maad rawSugarscape_pop rawSugarscape_mttl rawSugarscape_strv rawSugarscape_comd rawSugarscape_welt rawSugarscape_maad
751 1120.92 18.372400000000006 1.71 0.88 154749.48219999994 66.2393 271.66 6.3634 0.23 0.0 45520.0017 29.295199999999994 241.58 5.6619 0.22 0.0 38840.33379999999 24.878
752 1121.78 18.3575 1.45 0.76 154922.22520000002 66.91290000000002 271.43 6.3735 0.22 0.0 45447.4326 28.995700000000003 241.73 5.662000000000001 0.26 0.0 38853.210199999994 25.057399999999998
753 1122.99 18.346500000000006 1.8 0.92 155010.7866 66.5646 271.48 6.370300000000002 0.17 0.0 45435.78870000001 29.8843 241.53 5.669800000000001 0.26 0.0 38809.4517 24.3412
754 1123.12 18.339899999999997 1.59 0.97 155088.3048 66.46770000000001 270.96 6.378099999999998 0.29 0.0 45364.87640000001 28.675500000000003 241.71 5.663399999999999 0.13 0.0 38850.6803 25.307100000000005
755 1122.85 18.354899999999997 1.7 1.05 154908.58160000003 66.54609999999998 271.28 6.3743 0.2 0.0 45412.3964 29.599 241.82 5.661599999999998 0.21 0.0 38834.66930000001 24.5189
756 1123.06 18.3506 1.82 0.9 154916.89140000002 66.2864 271.59 6.3704 0.19 0.0 45433.6869 28.221799999999998 241.61 5.6798 0.22 0.0 38794.2072 24.6485
757 1123.23 18.364100000000008 1.69 0.66 154799.31459999998 67.1746 271.76 6.3638 0.17 0.0 45500.2508 29.489600000000006 241.8 5.672200000000001 0.13 0.0 38824.724500000004 24.489900000000002
758 1123.66 18.368 1.73 0.75 154846.9172 66.52859999999998 271.7 6.368700000000003 0.27 0.0 45464.041900000004 28.9692 241.72 5.673499999999999 0.2 0.0 38810.22699999999 25.4379
759 1123.92 18.376099999999994 1.76 0.81 154812.8682 66.76069999999999 271.43 6.355600000000001 0.2 0.0 45424.00010000002 28.573200000000007 241.96 5.679200000000002 0.22 0.0 38820.19780000001 24.789200000000005
760 1124.29 18.379000000000005 1.75 0.78 154862.8283 66.6491 271.51 6.346100000000002 0.21 0.0 45466.67800000001 28.819899999999993 241.86 5.687499999999999 0.2 0.0 38778.918600000005 24.874100000000002
761 1124.37 18.390600000000003 1.92 0.88 154794.48709999997 65.9913 271.42 6.338499999999999 0.24 0.0 45458.46289999999 28.940899999999996 241.73 5.693099999999999 0.19 0.0 38759.3666 25.388100000000005
762 1124.94 18.391299999999998 1.58 0.74 154864.88579999996 66.90180000000001 271.12 6.345100000000002 0.17 0.0 45318.00129999999 29.097099999999998 241.94 5.694400000000001 0.14 0.0 38814.310699999995 25.394500000000008
763 1125.9 18.3747 1.56 0.94 155034.08109999995 66.59719999999999 270.69 6.356399999999999 0.24 0.0 45261.463200000006 29.670000000000005 242.78 5.6748 0.15 0.0 38940.283200000005 24.330800000000004
764 1125.94 18.377299999999995 1.59 0.76 155085.05050000007 66.77590000000001 270.37 6.365100000000002 0.25 0.0 45214.22459999999 28.503999999999998 243.17 5.652900000000001 0.15 0.0 39051.7313 25.1706
765 1127.5 18.3532 1.62 0.77 155237.41679999995 66.9522 270.58 6.359399999999999 0.18 0.0 45248.647700000016 29.849100000000004 242.75 5.6655999999999995 0.25 0.0 38966.5937 23.722099999999998
766 1127.35 18.3609 1.66 0.86 155171.1034 66.71619999999997 270.6 6.353000000000001 0.18 0.0 45271.8164 28.3462 243.22 5.657 0.36 0.0 39021.893 24.980500000000006
767 1129.2 18.3378 1.6 0.83 155390.69629999995 66.00309999999999 270.45 6.369 0.26 0.0 45191.6844 29.4631 242.93 5.665099999999999 0.23 0.0 38970.388199999994 24.3525
768 1130.27 18.316799999999997 1.74 0.94 155501.7544 66.44519999999999 270.17 6.372800000000001 0.28 0.0 45110.78390000001 28.892200000000003 242.88 5.6731 0.2 0.0 38921.5703 24.0115
769 1130.86 18.308300000000003 1.74 0.63 155637.85789999994 66.93659999999997 270.05 6.3828 0.32 0.0 45082.82 29.395500000000002 242.72 5.674200000000001 0.19 0.0 38934.565700000014 24.0662
770 1130.14 18.312700000000003 1.9 0.79 155601.65679999997 65.59300000000002 269.77 6.399800000000003 0.23 0.0 44928.043900000004 29.15250000000001 242.87 5.674699999999999 0.18 0.0 38943.7163 25.186700000000002
771 1130.96 18.301900000000003 1.85 0.63 155706.8802 66.58109999999999 270.05 6.389599999999998 0.21 0.0 45009.20080000001 28.8162 243.14 5.6836 0.21 0.0 38988.80150000001 24.903899999999993
772 1130.44 18.302199999999996 1.7 0.75 155642.54700000002 66.3288 269.84 6.396099999999998 0.29 0.0 44988.5562 28.9588 243.37 5.682799999999999 0.16 0.0 39017.696399999986 24.483099999999993
773 1131.25 18.2856 1.7 0.87 155789.1175 66.72959999999998 269.86 6.4039 0.29 0.0 44946.35369999999 29.6868 243.39 5.691499999999999 0.22 0.0 38996.8048 23.960699999999996
774 1131.53 18.282600000000002 1.53 0.69 155857.231 66.80869999999999 270.13 6.395100000000001 0.18 0.0 44986.73120000001 29.4963 243.13 5.706199999999999 0.29 0.0 38914.769700000004 25.208500000000004
775 1131.53 18.273899999999998 1.81 0.62 155899.82299999997 66.69139999999997 269.95 6.407300000000001 0.27 0.0 44982.274300000005 29.2863 243.16 5.701199999999999 0.25 0.0 38952.810999999994 23.756300000000007
776 1131.85 18.2686 1.86 0.63 155961.9918 66.57350000000001 270.26 6.394599999999998 0.22 0.0 44983.793999999994 29.004500000000004 243.58 5.688599999999997 0.25 0.0 39023.9588 24.223599999999998
777 1132.49 18.251099999999997 1.63 0.83 155993.00619999997 66.79389999999998 270.68 6.3886999999999965 0.23 0.0 45060.32190000001 29.6428 244.18 5.668399999999999 0.17 0.0 39098.0073 24.6396
778 1132.77 18.237299999999994 1.79 0.71 156076.91320000004 66.33189999999999 270.33 6.383699999999999 0.19 0.0 45050.537800000006 29.540499999999994 244.45 5.6454 0.19 0.0 39218.9939 25.187899999999996
779 1133.24 18.2239 1.86 0.73 156159.67839999998 65.93540000000003 270.41 6.381100000000003 0.25 0.0 45056.11970000002 28.396900000000002 244.76 5.6421 0.22 0.0 39265.39490000001 25.4087
780 1132.52 18.223700000000004 2.05 0.77 156116.50660000005 65.86609999999997 270.51 6.3763 0.2 0.0 45112.996300000006 29.425499999999996 244.78 5.6349 0.18 0.0 39260.8719 24.809599999999996
781 1132.48 18.21750000000001 1.74 0.62 156115.72080000007 67.0546 270.19 6.3843 0.22 0.0 45043.64330000001 28.646800000000002 244.46 5.644800000000001 0.25 0.0 39210.162099999994 24.535099999999996
782 1132.32 18.215899999999998 1.56 0.58 156107.6182 66.45510000000003 269.67 6.395399999999999 0.24 0.0 44980.305499999995 29.1922 244.3 5.659699999999999 0.28 0.0 39168.9756 25.0642
783 1132.76 18.2029 1.74 0.62 156166.46680000002 66.5849 270.16 6.3843999999999985 0.32 0.0 45040.641500000005 28.754399999999997 244.35 5.6549000000000005 0.26 0.0 39175.944800000005 24.553599999999996
784 1132.67 18.2008 2.05 0.69 156132.27250000005 66.15370000000004 270.39 6.374800000000001 0.2 0.0 45083.48630000001 29.611900000000006 244.15 5.655699999999999 0.19 0.0 39139.748999999996 25.150599999999994
785 1131.46 18.2125 1.87 0.62 156042.51980000007 66.8827 270.18 6.390999999999999 0.23 0.0 45062.421899999994 29.689500000000002 244.14 5.6526999999999985 0.26 0.0 39128.2097 25.233999999999995
786 1131.3 18.215100000000003 1.63 0.64 156047.64470000003 67.04930000000002 269.87 6.397600000000001 0.22 0.0 45013.86869999999 29.307399999999998 244.08 5.66 0.3 0.0 39096.760200000004 24.896099999999997
787 1131.5 18.201999999999995 1.67 0.58 156109.92350000006 66.98959999999995 269.93 6.404600000000001 0.21 0.0 44975.89239999999 29.700699999999998 244.02 5.660500000000002 0.14 0.0 39123.1835 24.7677
788 1131.81 18.1967 1.78 0.62 156104.12799999997 66.69389999999999 269.83 6.412300000000003 0.31 0.0 44924.2689 28.619300000000003 244.48 5.6432 0.19 0.0 39182.7655 23.927299999999995
789 1131.81 18.20520000000001 1.77 0.45 156077.5374 66.6288 270.19 6.419200000000002 0.29 0.0 44978.67489999999 29.069199999999995 244.73 5.651200000000001 0.22 0.0 39205.1822 24.4425
790 1131.13 18.212600000000005 1.85 0.54 156010.357 66.44210000000001 270.04 6.428699999999999 0.22 0.0 44968.48769999998 29.698499999999996 244.93 5.6469 0.33 0.0 39233.6548 24.875300000000003
791 1131.66 18.205400000000008 1.7 0.57 156071.09259999997 66.70329999999998 270.24 6.4193 0.21 0.0 44993.409800000016 28.87900000000001 244.28 5.66 0.32 0.0 39139.0019 24.965700000000002
792 1132.04 18.1992 1.82 0.52 156151.81840000002 66.03030000000001 270.25 6.417700000000001 0.31 0.0 44963.07499999999 29.4192 244.46 5.6496 0.17 0.0 39176.909499999994 24.6244
793 1131.13 18.212000000000003 1.82 0.57 156021.68580000006 67.0553 270.43 6.408100000000002 0.2 0.0 45035.57139999999 29.566000000000003 244.3 5.642999999999998 0.21 0.0 39202.007600000004 24.680100000000003
794 1130.97 18.2122 1.91 0.41 156008.30039999995 66.81219999999999 270.54 6.404200000000002 0.26 0.0 45024.10999999999 29.527600000000007 244.33 5.6489 0.23 0.0 39190.7874 25.281100000000002
795 1131.56 18.200700000000005 1.78 0.56 156109.85640000002 66.52380000000001 270.62 6.4075000000000015 0.18 0.0 45006.1175 29.417499999999997 244.64 5.652699999999999 0.22 0.0 39202.439699999995 24.3193
796 1131.21 18.223800000000004 1.64 0.42 155941.16999999995 67.93930000000002 270.3 6.4205000000000005 0.22 0.0 44905.19300000001 29.473200000000002 244.95 5.632899999999998 0.26 0.0 39312.02690000001 23.5814
797 1131.8 18.2221 1.77 0.53 155918.16789999997 67.03390000000002 270.29 6.415499999999997 0.3 0.0 44942.681 28.750799999999998 244.95 5.6259000000000015 0.2 0.0 39305.5206 24.107700000000005
798 1132.23 18.210800000000003 1.67 0.49 155971.10500000004 67.1678 270.34 6.3992 0.24 0.0 45063.596000000005 28.444299999999995 244.86 5.6236000000000015 0.21 0.0 39335.4435 24.944699999999997
799 1132.68 18.200300000000002 1.69 0.53 156006.22649999996 67.05320000000002 270.65 6.391999999999999 0.21 0.0 45099.98429999999 28.311699999999995 244.77 5.6179999999999986 0.2 0.0 39358.2437 24.5098
800 1132.59 18.207200000000004 1.79 0.46 155996.12949999995 67.18610000000001 270.32 6.4018 0.13 0.0 45051.0505 29.274 244.69 5.6108 0.25 0.0 39327.1138 25.037300000000005
801 1133.24 18.192900000000005 1.81 0.54 156148.93879999995 66.8417 269.91 6.409700000000002 0.24 0.0 45003.51760000001 29.5863 244.9 5.603200000000002 0.22 0.0 39351.64730000001 24.964699999999997
802 1133.67 18.1845 1.69 0.45 156236.01580000002 66.9078 270.0 6.4 0.27 0.0 45065.1433 29.021000000000004 244.9 5.601999999999999 0.2 0.0 39326.70970000001 25.312599999999993
803 1133.62 18.185800000000008 1.82 0.48 156230.4309999999 66.7613 270.13 6.393699999999998 0.27 0.0 45078.66790000002 28.548699999999993 244.73 5.603900000000002 0.28 0.0 39283.79480000001 24.5992
804 1134.1 18.182499999999997 1.93 0.46 156269.56339999996 67.06320000000004 269.94 6.401700000000001 0.28 0.0 45045.885 29.441100000000002 244.65 5.609000000000001 0.2 0.0 39249.69010000001 24.957000000000004
805 1134.3 18.177699999999994 1.89 0.45 156257.68320000003 66.83249999999997 270.22 6.4011000000000005 0.22 0.0 45073.560699999995 29.401300000000003 244.54 5.6118999999999994 0.22 0.0 39197.93519999999 23.890499999999996
806 1134.52 18.168899999999997 1.65 0.4 156354.93560000003 67.07150000000003 270.55 6.398 0.19 0.0 45120.5865 29.451400000000003 244.68 5.6008 0.23 0.0 39249.06480000001 24.252700000000004
807 1134.38 18.169999999999998 1.76 0.33 156408.60959999997 67.3368 270.9 6.389100000000001 0.19 0.0 45212.47159999999 28.501800000000003 244.97 5.6003 0.28 0.0 39240.7735 24.977600000000002
808 1133.43 18.191900000000004 1.78 0.41 156213.52120000005 67.56719999999999 270.81 6.3914 0.21 0.0 45209.57460000001 29.560699999999997 244.87 5.601500000000001 0.21 0.0 39256.4464 24.4536
809 1133.9 18.186200000000003 1.79 0.35 156226.31380000003 66.88900000000004 270.56 6.405900000000002 0.3 0.0 45165.72580000001 29.3184 244.86 5.6043 0.26 0.0 39267.5034 24.9754
810 1134.48 18.1746 1.96 0.35 156293.59420000005 66.72490000000002 270.95 6.396699999999999 0.27 0.0 45119.72270000001 28.867099999999997 244.4 5.615399999999999 0.22 0.0 39172.194500000005 24.397799999999993
811 1135.29 18.160200000000003 1.7 0.35 156447.07809999998 67.2186 271.14 6.3823 0.24 0.0 45104.197400000005 28.8902 244.4 5.6185 0.19 0.0 39172.01210000001 25.094299999999997
812 1135.39 18.168099999999992 1.78 0.26 156382.71720000004 67.68400000000001 270.27 6.4052 0.29 0.0 44948.8168 28.961100000000002 243.9 5.623100000000001 0.15 0.0 39077.09949999999 24.7836
813 1135.26 18.1769 1.73 0.31 156337.04210000002 67.34960000000002 270.44 6.4075999999999995 0.27 0.0 44950.50429999998 29.5381 244.14 5.6127 0.21 0.0 39113.292400000006 24.6989
814 1135.45 18.174699999999998 1.8 0.22 156374.17469999997 67.0754 270.4 6.4063 0.25 0.0 44939.01500000001 29.688499999999998 243.56 5.625900000000001 0.23 0.0 39069.5739 24.3259
815 1135.62 18.1705 1.71 0.35 156375.46129999997 67.10849999999999 270.25 6.423899999999998 0.3 0.0 44889.41439999999 28.878300000000003 244.15 5.6169 0.18 0.0 39123.74610000001 24.570500000000006
816 1135.33 18.178 2.07 0.29 156363.15150000004 67.02839999999998 270.39 6.432699999999998 0.2 0.0 44892.462799999994 29.563 243.9 5.620599999999999 0.24 0.0 39098.744099999996 24.065800000000003
817 1136.7 18.160399999999996 1.81 0.25 156471.1697 67.78260000000003 271.24 6.404000000000001 0.17 0.0 45087.1533 28.8888 243.76 5.6229000000000005 0.14 0.0 39047.191399999996 24.6728
818 1136.38 18.160999999999998 1.86 0.23 156542.2685 67.36509999999998 271.12 6.3946 0.24 0.0 45145.130699999994 29.184000000000005 243.82 5.625099999999999 0.21 0.0 39049.459800000004 23.950699999999998
819 1136.55 18.15320000000001 1.74 0.33 156588.38420000003 66.8699 271.01 6.411300000000001 0.28 0.0 45088.5923 29.447400000000002 243.81 5.632500000000001 0.27 0.0 38994.30299999999 24.488599999999998
820 1137.73 18.1333 1.74 0.37 156693.61380000002 66.40119999999999 271.16 6.401899999999999 0.21 0.0 45182.1529 28.379999999999995 243.88 5.6315 0.29 0.0 39019.194800000005 24.291999999999998
821 1137.81 18.130199999999995 1.75 0.29 156701.03120000003 67.25000000000001 271.07 6.396600000000001 0.33 0.0 45164.8993 28.3904 244.08 5.6125 0.15 0.0 39085.487499999996 23.635499999999997
822 1136.82 18.151699999999998 1.7 0.26 156572.8382 67.31119999999999 271.24 6.3948 0.2 0.0 45160.25080000001 29.4017 243.8 5.609100000000001 0.16 0.0 39085.455700000006 25.257999999999996
823 1137.06 18.1521 1.65 0.24 156673.8347 67.22500000000002 271.29 6.404000000000001 0.16 0.0 45145.816999999995 28.215399999999995 243.42 5.610500000000001 0.22 0.0 39045.17860000001 25.072599999999994
824 1137.21 18.160000000000004 1.92 0.25 156619.6432999999 67.13880000000002 271.35 6.4174000000000015 0.28 0.0 45129.013399999996 29.361399999999993 242.87 5.624899999999999 0.19 0.0 38950.798200000005 25.2757
825 1137.94 18.1494 1.74 0.21 156730.50749999998 67.679 271.4 6.415300000000001 0.27 0.0 45172.7969 29.043500000000005 242.66 5.623100000000002 0.22 0.0 38890.745 23.984500000000004
826 1137.96 18.1643 1.71 0.41 156616.5505 67.28989999999999 271.22 6.416099999999999 0.29 0.0 45133.94680000001 29.397799999999993 242.51 5.619800000000001 0.27 0.0 38907.520700000015 24.2509
827 1138.37 18.164700000000003 1.78 0.2 156643.03780000002 67.4643 271.47 6.425500000000002 0.32 0.0 45090.982200000006 28.915499999999998 242.12 5.6309 0.26 0.0 38844.0959 25.0256
828 1138.97 18.166200000000007 1.71 0.2 156559.93259999997 67.33709999999999 271.53 6.433599999999999 0.23 0.0 45030.91659999998 28.5132 242.07 5.640200000000001 0.11 0.0 38801.5112 24.737699999999997
829 1139.58 18.175100000000008 1.93 0.24 156550.20369999998 67.40199999999999 271.6 6.4293999999999984 0.17 0.0 45091.2465 29.129 242.26 5.632099999999999 0.23 0.0 38855.506299999994 24.804000000000002
830 1139.45 18.176399999999997 1.86 0.26 156547.04830000002 67.23519999999999 271.62 6.432300000000001 0.23 0.0 45089.491500000004 28.7921 242.44 5.6217999999999995 0.27 0.0 38873.3952 24.296900000000004
831 1139.31 18.184000000000008 1.9 0.26 156448.65280000004 67.44659999999998 271.56 6.441500000000001 0.29 0.0 45085.2528 29.2417 242.8 5.611099999999999 0.12 0.0 38950.943600000006 24.977199999999996
832 1140.48 18.168699999999998 1.65 0.17 156569.3168 67.2071 271.47 6.451000000000002 0.3 0.0 45096.63160000001 29.6193 242.86 5.6124 0.28 0.0 38949.2153 23.898700000000005
833 1140.5 18.1658 2.06 0.3 156595.74880000003 66.17349999999996 271.87 6.4422000000000015 0.25 0.0 45147.61899999999 28.5129 242.46 5.6325 0.21 0.0 38841.487799999995 24.642899999999994
834 1140.72 18.160299999999996 1.73 0.13 156635.695 67.8038 271.71 6.450399999999998 0.29 0.0 45119.6549 28.939799999999995 241.99 5.639000000000001 0.2 0.0 38751.53970000001 23.978599999999997
835 1140.27 18.169200000000004 1.68 0.17 156540.2784999999 67.76960000000003 271.87 6.4502 0.27 0.0 45142.241200000004 28.509699999999995 242.03 5.646100000000001 0.21 0.0 38699.6768 24.587599999999995
836 1141.33 18.150699999999993 1.64 0.24 156752.93029999995 67.27890000000002 272.33 6.431900000000001 0.22 0.0 45192.879199999996 28.749200000000002 242.53 5.620299999999999 0.24 0.0 38811.958600000005 23.4533
837 1141.88 18.143600000000006 1.92 0.29 156735.1242 67.3556 272.49 6.43 0.25 0.0 45214.57239999999 28.8776 242.04 5.6363 0.21 0.0 38745.1267 25.2794
838 1141.53 18.1508 1.86 0.22 156703.05059999996 66.82710000000002 272.28 6.4289999999999985 0.31 0.0 45195.833399999996 28.671300000000002 241.92 5.633299999999999 0.16 0.0 38783.52559999999 25.532200000000003
839 1142.4 18.133899999999993 1.86 0.17 156773.1394 67.3562 272.68 6.421900000000002 0.26 0.0 45210.7976 29.4669 241.76 5.6354 0.17 0.0 38752.503500000006 25.0735
840 1143.36 18.1297 1.72 0.18 156922.51300000004 66.95020000000002 272.89 6.422999999999999 0.21 0.0 45218.31079999999 29.3175 242.06 5.623500000000002 0.22 0.0 38775.8981 24.985699999999998
841 1143.75 18.124499999999994 1.65 0.22 156935.20580000003 67.8975 272.87 6.427300000000002 0.16 0.0 45214.46239999999 29.663500000000003 242.09 5.612800000000001 0.26 0.0 38750.8102 23.757999999999996
842 1144.5 18.122799999999987 1.52 0.24 156976.55219999998 67.61759999999998 272.72 6.421000000000003 0.24 0.0 45217.3593 28.728099999999994 241.97 5.615799999999999 0.17 0.0 38716.0643 24.149199999999997
843 1143.69 18.14549999999999 1.85 0.21 156798.89669999995 67.09389999999999 272.99 6.409100000000002 0.25 0.0 45271.68819999998 28.550500000000003 241.83 5.6146 0.19 0.0 38703.30339999998 24.592100000000002
844 1144.85 18.1422 1.81 0.12 156922.69040000002 67.29609999999998 272.66 6.429999999999999 0.29 0.0 45156.5344 29.586499999999997 241.65 5.618899999999999 0.22 0.0 38659.929899999996 24.133499999999998
845 1145.88 18.127100000000002 1.75 0.14 157089.24999999997 67.07549999999999 273.0 6.425599999999999 0.25 0.0 45173.4778 29.186399999999995 241.68 5.621099999999999 0.17 0.0 38684.14109999999 24.5682
846 1146.3 18.115100000000005 1.77 0.18 157136.3222 67.47439999999999 272.96 6.4201999999999995 0.18 0.0 45185.3883 27.959 241.38 5.6264 0.25 0.0 38642.35999999999 24.4904
847 1146.44 18.108 1.79 0.1 157136.4728 67.60869999999998 273.33 6.410900000000001 0.22 0.0 45247.765400000004 28.76069999999999 241.43 5.6376 0.2 0.0 38589.35119999999 25.466400000000004
848 1146.87 18.101900000000004 1.89 0.11 157163.6148 67.08909999999997 273.7 6.393300000000002 0.25 0.0 45309.89210000001 29.3589 241.6 5.648 0.22 0.0 38554.49100000001 25.383200000000006
849 1145.86 18.125499999999995 2.2 0.11 157006.0672 66.81449999999997 273.93 6.3849 0.27 0.0 45332.78400000001 28.46 241.41 5.655799999999999 0.22 0.0 38498.179 24.551699999999997
850 1146.38 18.12109999999999 1.67 0.09 157022.91450000004 67.89210000000001 273.98 6.3773 0.21 0.0 45387.8508 28.9223 241.23 5.6633 0.27 0.0 38463.2453 24.416400000000003
851 1146.12 18.124499999999998 1.83 0.1 157024.3234999999 67.4988 274.1 6.381900000000001 0.24 0.0 45390.458399999996 29.414499999999993 241.45 5.652200000000001 0.21 0.0 38512.8971 23.5818
852 1146.77 18.105299999999996 1.78 0.12 157155.16570000007 67.43939999999999 274.04 6.385699999999999 0.23 0.0 45401.3483 29.460700000000003 241.22 5.665299999999999 0.22 0.0 38460.718499999995 25.299699999999998
853 1147.32 18.110799999999998 1.8 0.09 157203.842 67.83609999999997 273.76 6.3824999999999985 0.25 0.0 45396.1202 28.7324 241.22 5.663699999999999 0.2 0.0 38417.732599999996 24.500300000000003
854 1147.71 18.099500000000006 1.98 0.06 157245.14390000002 67.29619999999998 273.36 6.3946 0.3 0.0 45361.979799999994 29.325599999999998 241.33 5.669899999999999 0.21 0.0 38412.34600000001 24.492100000000004
855 1147.48 18.109800000000003 1.96 0.04 157239.74530000004 67.31689999999996 273.14 6.396700000000002 0.32 0.0 45335.71969999999 29.4945 241.51 5.6575000000000015 0.16 0.0 38474.05249999999 23.1129
856 1147.82 18.111200000000007 1.68 0.14 157211.3002 67.25190000000002 273.12 6.398199999999999 0.22 0.0 45313.4439 29.769999999999996 241.49 5.664699999999999 0.22 0.0 38462.208000000006 24.899300000000007
857 1148.35 18.093700000000002 1.82 0.08 157331.30689999997 66.98579999999998 272.76 6.4077 0.28 0.0 45243.72350000001 29.453200000000002 241.71 5.6493 0.18 0.0 38550.0297 23.9373
858 1148.26 18.098400000000005 1.97 0.1 157250.3343 66.8847 273.06 6.416799999999999 0.17 0.0 45287.542100000006 29.5865 241.6 5.6446000000000005 0.28 0.0 38529.456600000005 23.1206
859 1147.76 18.114600000000006 1.97 0.07 157172.64620000005 67.47620000000002 272.77 6.427299999999999 0.27 0.0 45253.14959999999 29.610500000000002 241.62 5.6459 0.17 0.0 38522.00320000001 25.384100000000004
860 1149.35 18.091299999999997 1.74 0.22 157348.16469999996 67.21839999999997 272.66 6.4303 0.27 0.0 45256.4722 29.193199999999997 241.64 5.645999999999999 0.3 0.0 38468.3318 24.2896
861 1149.91 18.087 1.8 0.11 157364.30909999995 67.70099999999998 272.91 6.4171 0.26 0.0 45289.92080000001 28.4861 241.37 5.6629 0.24 0.0 38415.993800000004 24.285999999999998
862 1150.11 18.089799999999997 2.03 0.05 157382.19740000006 66.9631 273.21 6.404999999999998 0.25 0.0 45367.833399999996 28.9785 241.09 5.683399999999999 0.15 0.0 38352.81399999999 24.7806
863 1150.46 18.087100000000007 1.76 0.14 157454.62099999998 67.27619999999997 274.26 6.380200000000002 0.21 0.0 45524.900499999996 29.376300000000004 241.01 5.6934000000000005 0.24 0.0 38281.532 24.6314
864 1150.92 18.0916 1.85 0.16 157444.11970000004 66.93979999999999 274.63 6.381 0.24 0.0 45590.4401 29.3477 241.15 5.690500000000001 0.09 0.0 38251.62950000001 24.965399999999995
865 1150.68 18.094600000000003 1.67 0.11 157358.0557 67.92270000000002 275.19 6.367400000000001 0.25 0.0 45671.8208 28.5338 240.9 5.7002 0.18 0.0 38208.7584 24.6318
866 1151.1 18.09759999999999 1.65 0.09 157444.95150000005 67.5236 275.05 6.365799999999999 0.28 0.0 45669.9095 29.232400000000002 241.1 5.692399999999999 0.13 0.0 38286.43970000001 24.6981
867 1152.76 18.0761 1.77 0.11 157629.5469 67.25060000000002 274.8 6.3789000000000025 0.36 0.0 45639.873 29.0993 241.01 5.6903 0.18 0.0 38270.13850000001 23.2726
868 1151.72 18.091099999999997 1.91 0.18 157448.78190000003 66.8183 274.67 6.3762 0.28 0.0 45615.20379999999 28.557000000000002 240.93 5.696600000000002 0.24 0.0 38265.0983 24.8974
869 1152.48 18.094700000000003 1.94 0.13 157463.0062 67.30709999999999 274.72 6.3767 0.29 0.0 45633.0062 29.2825 241.27 5.6902 0.19 0.0 38370.67610000001 24.3286
870 1153.3 18.0875 1.8 0.11 157562.133 67.51590000000003 274.5 6.3849 0.36 0.0 45579.2624 28.128300000000003 241.37 5.6766000000000005 0.19 0.0 38404.7422 24.652600000000003
871 1153.07 18.0798 2.17 0.13 157542.70660000003 66.46060000000001 274.57 6.3852 0.23 0.0 45590.24669999999 29.927499999999995 241.1 5.682900000000001 0.28 0.0 38385.03819999999 24.5156
872 1153.99 18.0702 1.91 0.06 157728.33590000006 67.0526 274.78 6.377799999999999 0.23 0.0 45638.7185 28.9336 240.89 5.6977 0.29 0.0 38294.20119999999 24.9659
873 1153.63 18.071600000000007 1.75 0.09 157617.71949999995 67.5008 274.71 6.3740999999999985 0.2 0.0 45652.91270000001 29.635900000000003 241.62 5.6825 0.17 0.0 38351.507699999995 24.686000000000007
874 1154.52 18.061799999999995 1.87 0.14 157675.42260000005 67.1189 274.61 6.3595 0.22 0.0 45658.839400000004 28.725899999999996 241.74 5.687299999999999 0.2 0.0 38383.8852 24.9743
875 1154.88 18.0579 1.87 0.08 157756.78500000006 67.09790000000001 274.21 6.396099999999999 0.26 0.0 45553.166 28.4629 241.98 5.687399999999999 0.2 0.0 38459.8141 24.9489
876 1154.54 18.061 2.01 0.11 157704.45729999998 66.94189999999999 274.67 6.383399999999999 0.18 0.0 45603.585100000004 28.100300000000008 241.78 5.697800000000001 0.24 0.0 38415.5072 23.407800000000005
877 1155.1 18.056600000000003 1.81 0.15 157765.16859999998 67.6082 274.73 6.3912 0.25 0.0 45572.77920000001 28.6534 242.03 5.6941 0.32 0.0 38467.3318 24.9698
878 1155.1 18.053300000000007 1.86 0.11 157744.65439999997 67.28130000000002 275.15 6.376 0.18 0.0 45636.2984 28.6846 242.41 5.6988 0.16 0.0 38512.489799999996 24.609
879 1155.24 18.052200000000003 1.78 0.1 157767.17290000003 67.0253 275.48 6.3585 0.22 0.0 45707.231100000005 28.795299999999997 242.71 5.691100000000001 0.29 0.0 38536.559100000006 23.5823
880 1155.8 18.03990000000001 2.0 0.06 157873.01099999997 66.88660000000002 275.42 6.355800000000001 0.25 0.0 45728.71199999999 28.499100000000002 242.31 5.6953000000000005 0.3 0.0 38476.136 24.182399999999998
881 1156.24 18.0336 1.84 0.11 157896.7799 67.73499999999996 275.57 6.341 0.27 0.0 45753.29970000002 28.336599999999997 242.64 5.685200000000001 0.22 0.0 38570.734599999996 24.6488
882 1156.03 18.049799999999994 2.17 0.06 157811.7743 66.4944 275.37 6.347299999999998 0.28 0.0 45738.1062 28.9245 242.28 5.697799999999998 0.19 0.0 38484.9405 25.3125
883 1156.37 18.0347 2.09 0.16 157857.10879999996 66.64500000000002 275.47 6.349099999999998 0.23 0.0 45750.56590000001 28.955599999999993 242.85 5.6815 0.26 0.0 38626.39880000001 23.653599999999997
